PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14
-13.61851359490006,-6.89656517011475,-4.046086494978349,-0.6485344317151425,1.1859735751157747,0.389833656040802,-0.10844655667093671,-0.4851417025690238,0.33872028787913516,-0.3813723277156568,-1.1919781353816417,0.16319082692768072,0.2833609002524829,0.49598883134039484
-13.607374487311954,-7.346341599809895,-4.133292160288325,-0.7157935873138273,0.7274954397913689,0.6489058953606247,-0.014201347629336855,-0.45048443789840215,0.16691769565010192,-0.22327999804490112,-1.1098131676962064,-0.20389984640291825,0.3708360465448994,0.5235536030241146
-12.215462465171191,-7.51116512898662,-4.139305737918862,-0.11404090867810945,1.225217371246091,0.7121687741888935,-0.1223015283454279,-0.8156641585991152,0.5552017468206687,-0.15174124612609055,-1.037902159007387,-0.04873532972128465,0.36940019642893906,0.6560674265849205
-12.56163027025171,-6.40187285285556,-3.824838677069744,-0.754084959364433,1.4238406977123952,0.5164197842146458,-0.3277560609624458,-0.8038601975247145,0.2539090815745757,-0.21999860298022061,-1.236489102793217,0.2150094894767652,0.3177985983984277,0.5731756930820155
-12.303404198033052,-6.023225748052018,-3.9605379431705385,-0.8212379346433268,1.0653020489518923,0.7087481844795074,-0.1337992152196943,-0.3165510861583279,0.037711053093305004,-0.09665703085867076,-0.9388067756907368,-0.022454605768079606,0.3619999525327291,0.7018381838107937
15.007220398867766,-2.398080588856952,-3.1266733375794775,-2.5149437890656245,-0.4797622667462671,-4.3103885651231915,-3.438081041705031,4.6085194451672855,-1.3158344548435814,-1.9401085735272683,1.8724143490477523,2.5026968678747195,-5.6495125351266084,-9.303181426081158
30.925069765843233,0.3869047796899712,-3.7163079840203097,-0.14969446961240593,-1.3875889382151054,-3.5001747722713805,0.9626963498235245,2.8538107955004053,-1.5348066762505599,-2.961917579884041,-2.3152201737738345,-4.0166522359619,4.285329700401312,5.847284459636793
23.518927893898354,-2.3929576367453222,-3.8202818813202866,0.07800169975770198,1.9475059919721636,4.326924881611171,6.481712543240286,-7.939438724030186,3.047418212189484,5.2586223295467365,2.0827052348820914,-3.956518292471095,2.080500691056172,-5.265419669789779
19.753223554363345,-1.7290402985728375,-3.4491330454601252,-1.894970987708988,-4.120023054321369,-5.514977943403342,0.018340707596596773,2.6714000832221716,-1.5028748518963724,-1.7695378242180702,-2.1003737147530726,-6.244659507124412,3.0999863255960194,9.881957728458683
13.414411686042367,-2.154224595186563,-3.315742333872591,-0.3087076457475945,1.632910792191473,2.499866877944476,3.8891519646479873,-4.88225283364332,3.053305183691798,3.959747340812765,1.800055714490288,-0.32123314072059805,0.3183172552399709,-0.7561894765948715
34.89923268175268,-2.8114087292583565,-3.321557064885707,1.7268161913157614,1.751622179015485,6.199979686343442,-1.4221745077997991,-4.704203380129967,3.0757331461806205,0.06733000507810744,0.11840668800377598,3.419935926652973,-4.601315178142968,2.1758265683106295
34.075256079212124,-1.38237403042204,-4.420630424831292,0.8310141478808449,-1.16539302066818,-1.1087248205960176,-0.3188882637791439,-0.07640299101916731,-1.3096261871910393,-0.3407295750508925,-1.2288467134921803,0.6337325667264568,1.3646442893468402,0.8985219342714351
-3.6041247204679787,-4.944238615364677,-4.190909888132435,-1.1204690061437623,0.3180824736548339,-2.169487148784123,-0.6577518846278356,3.868678423443386,-2.179590090178063,-0.6655471902662153,0.006819819954518848,-0.9850687095225809,-1.3341868545902453,-2.083759002602702
34.4444810937075,-1.334873363202151,-5.1408553673345905,0.40688608668647985,0.9608907124178895,-2.792181894513325,-0.01840679616077481,7.071253351191143,-3.004160179629208,2.247940178787911,4.696555606584916,0.816630573740792,-2.117765170926539,-1.8913339714629342
36.96369659433578,-1.4325512007614716,-0.9221564702768766,1.508627286699557,1.9539831002753483,6.50346841949299,-0.3295110240483712,-6.344891024741468,4.133821008792063,0.2734581471287746,-0.7065763587263406,3.156202852165565,-3.9874845666063683,3.6191163574454297
19.650916966552153,-1.8484015558586555,-5.413402986946587,-2.2487160162053743,-0.9243658686478282,-7.808931106318711,6.213681112512374,5.405693101023944,-1.214627571281616,8.665129931254304,10.01143735152888,-2.4680187512878655,-3.5840969952785224,-0.30867096274806244
36.47939189154814,-0.19938979029709497,-3.0211211422995947,-0.2635172413710216,0.5180216132495721,-5.527574673418183,-5.268875781497303,6.064343986749572,-5.733394881258696,-3.8484459826940545,-6.037426570282379,-0.16577020843770604,5.501435318180211,-0.4728152453876739
22.962817173629194,-2.2207876200893852,-2.171304965709442,0.9174224167765596,2.3615058574155166,6.511730875982861,6.919514958568932,-11.077073257272618,4.647342469454736,4.289448817234114,0.9102689056740204,-4.563568782889178,3.4482446602120502,-4.417205798900512
25.665133261382348,-3.445967174217026,-4.097596040555949,0.8770159045377448,1.5575601393909917,-0.05903129592859041,-1.9866821609796763,5.323343566380644,-2.4150723198833144,0.11523985438200715,2.5104366607984017,4.144967466077053,-6.469797757334135,4.610515712744911
38.35380019729061,0.44273407866658526,3.715427576167515,2.592933517189814,0.919317367387222,5.742957685188126,-6.098721393948617,-4.04535493249857,0.4326634834935555,-6.700896150461304,-8.522408418337266,2.4954838702454243,3.362885059433919,-3.62610266016588
3.3747466680431826,-3.5979287077827187,-1.893843380429326,-1.6381781744791952,0.35568140452292013,-2.643025399441975,-5.0052697031215105,6.47134925723582,-1.9711140881724223,-3.893936000892187,-0.17883741611940535,2.5458637792198258,-2.454248188450816,-6.338723812005129
-6.960305197205358,-4.061121089032827,2.361312953802362,-0.23864841181807384,0.34742916148252434,-0.06571026841806434,-1.7418708359822714,2.1749347965074395,-1.6298366506962008,-1.9463548742405998,1.3054407171487583,0.022966502146221163,0.6756476716686222,-4.344056388168916
-1.3953916417558723,-0.4317198524287505,13.88887899375297,1.6716765857064135,-1.006275752993295,1.5120512722891086,0.5425059832409679,0.6686862379100607,-1.1369890593334608,1.342159652531551,2.2766584405277244,1.4466234666839983,-1.1241340915034306,5.06682554635347
-4.3941684836709705,-3.746105635337113,8.605867231997935,1.593349179558604,0.027701078604024435,-0.17613128878917184,0.8145819318613394,-0.7556639231720031,-0.34580311605952935,1.1520876444451376,-0.6707544657569475,1.7179892335657483,-1.7010396259366451,0.5267312469049519
-3.8700450059092955,-2.066328907856088,6.837758084224868,0.7468591027285985,-0.04463284896447289,0.5369134882088488,0.12090460818369116,0.12106513555458953,-1.8195233736851653,-1.0380074972500748,1.6466519999418539,-0.611208013402863,0.016005540018367174,2.7010342627974397
-6.351468923347257,-3.9172431723103682,5.124302438228126,1.4892604307839716,0.5875769851166012,0.3739225959047381,0.17968712412019838,-0.9939192109190143,-0.7233177801218633,1.0274257182415731,-0.43012191620824736,1.0195885601640875,-0.6922186644242974,-0.09365529494089772
-3.7126522596929763,-2.007797597051418,6.964824948924316,1.364148818086667,-1.6235817829407329,-1.7655382961875568,1.137715514254548,0.2400594578605917,-0.4121780909078172,0.3220079885184798,2.1076322519030164,-2.0997528226132136,-0.03980626475385645,1.904206977233619
-2.2314520838475054,-0.5966352854885953,12.399606101424753,1.6790107317652516,-0.26147401064944237,-0.8500485278665353,1.8200239818149817,1.0537965652525183,1.9521327385222296,0.5394118974389548,4.477573702636654,-0.7540395305614355,-2.314689206373107,1.4340723648355997
-4.323635166546012,-2.9243021715382547,6.3039663788470515,0.9430359734945141,0.2913893277544195,2.2513291973467773,0.08274480339374524,-2.115799691429476,2.2511552900623495,-0.5746297882745206,-0.8477751042076208,-0.6090795920759975,1.1262998139046816,-3.630787145908624
-2.4893598146605354,-0.8709019008298249,15.272972306828823,3.0336197595829137,-2.1132133071300743,-0.024832138968963354,0.9380282343379432,-1.7383034462153764,0.20174214468524304,1.0083444876812147,-1.5632791454990467,0.3940561822546866,-1.0264977047310955,1.7737742603537894
-2.395046958538333,-1.9923177857896501,10.76968112517457,1.2619991567030227,0.2311032992975056,-2.6824858839939902,1.4708326904649682,0.7949877163877522,-1.805378450609387,1.8815131827823393,0.7219756840974447,-0.3569716695878962,-1.8922057892349258,-1.7155827196649673
-7.126964417775759,-2.2732696914558947,2.4334227747348414,0.8165684038518232,-1.1422084619984578,0.21090060586711742,-0.6991878674318469,1.3251027202040602,0.5600440972325462,-0.20014660823899438,-0.33165757879346575,0.670506655156889,-0.48444816067378893,-1.1227491230582487
0.3714458119895698,0.8332054398355938,16.246884279692345,3.3874908358586935,-2.495466402611853,0.10581324565631488,-0.6010545055548807,-0.8300570355748595,-1.4362558594022432,-0.20687073070215464,-3.281662335142195,1.6303668719998123,2.5049887348234345,0.48016382921513673
-5.516852233712994,-3.8581082653229255,8.257637572317538,1.5606515586631287,0.2103122550524655,-0.43655647296702704,0.8033206651981916,-0.429508813095696,0.13897508505848943,1.3910340808103887,0.16534388520891502,1.3192877349927339,-2.365930563978627,0.131683526221431
0.9591924355468769,0.49393926979974,13.820347130321155,1.8553321188186604,-0.5687431700700316,-3.259298284837709,2.736834199786131,1.1241632942692958,2.1772533088213772,1.1715137547888517,4.027466210233558,-2.3126705854929255,-2.276939919889692,0.1950496151060635
4.92017256098928,3.1409906863806962,24.389476656212118,3.1700550434293953,-4.563603425076251,-4.572188002651173,0.2311809755233638,0.7407129690131002,-1.4034494980992482,1.8228950334902454,-4.395800175377473,-0.8950108280846577,2.83920272069566,-1.9747992997555572
-6.137931898810933,-3.150143970431185,4.7884945203165366,0.6398691744586275,-0.21123744946583117,1.414798953209588,-1.445849777179254,1.7386091926548886,-1.2762031105484704,-1.4126899118261516,0.7706777311735818,1.2230042287654321,0.44348757635466696,-5.009731039036698
-7.569563865143188,-3.849063083182926,-2.4139971371481175,-2.7189255555806398,-3.6329907437163818,-0.9849230092401552,-0.6185702507897444,-4.677319448396944,-3.959421888492192,-4.899231547794169,9.916476733352628,-2.906057754653421,7.7295891223726,2.777959745809056
-12.602589817702134,21.181378037842006,-6.9685790420495435,16.756603377513972,2.8397101729760004,-1.6209556973843209,-7.22479420385818,-6.6289804499189335,-2.52603717892837,4.580037646017837,-0.040795514442451226,4.2700623351131295,-4.223510623509333,3.6873687788557237
-3.6339425381533337,15.734122867593477,-6.151326586740957,6.1838722360347615,-12.447205841433641,5.20425240725524,12.927662530424167,12.75175065981281,8.83773363657693,2.5783226179011924,-2.56281071668886,7.1711816623999285,4.164380800694982,0.4550011841663604
-9.93271868546018,-1.469532324712927,-1.9604072690934766,-2.654131071876517,8.478855840117937,-1.7782293339094628,6.699615259023073,1.203693464416631,2.7359410971350733,-8.942064401257037,-1.5271447418607753,-0.3301993224120709,-3.74100738227717,-0.4279036833335575
-11.563750920977927,8.720961884741026,-3.250432927780504,-4.92207765832954,-2.907183469410493,4.37283097929235,-3.894099359959851,-3.4279893756535604,-7.476602056352681,3.822841550244561,-2.734287624842752,-1.032858199737718,-3.863005822894295,0.42870577239104346
-11.062072998252692,4.946220521848783,-2.7140029540649153,-5.00674124203236,-0.09250816191277689,-3.8381416195542273,-1.196829081803044,-6.541921003804994,0.4395272067312099,-2.328119877165624,1.7537181449456458,13.712016986049015,-0.7435288674959202,3.645189855421964
-3.6060187703521285,19.720342089838923,0.033322611016998925,-10.19238980869758,-12.275174275481954,16.94459659785843,1.4209306297524475,-2.419480505293597,-12.208431858878201,-8.504342910894145,7.862646817684734,-1.8406752908420487,-0.5654599923992217,-1.154592965276555
-12.351760513747966,2.8521734606187854,-3.654953125857299,0.691046144356489,-0.8310613579935813,6.635258429646004,-5.636746220609526,5.09398261600192,-2.2748094411230704,5.763566357101858,-6.527879843869172,-10.504248881869186,-6.659027223638788,0.8382558735359764
-2.0956991487623085,29.719702479864928,6.0791365230912096,-14.640652929031914,27.960623508748007,6.532728659639361,-2.0470347683277694,5.757209551060641,3.6975364500534913,0.14379807552611065,0.455455848945414,-1.6205000394827047,2.004900963676747,0.9843749341395852
-5.845325867296108,13.748783561511152,-2.8444437510495075,-10.816874181490197,2.6941120081474588,-14.640945531995877,17.42333593045868,-4.556057376895854,-0.9247784730198082,-7.92073814694395,-3.6752401982680882,-0.4922455727644864,-2.702786862495952,-0.5853656480620031
-7.960402857402516,12.499101666669612,-6.171250104359275,26.83929144748898,1.1852185941959315,-4.032624295771685,-3.433684427090692,-1.1028266186078075,0.08410232216328901,-4.403006033920089,6.275094286464975,0.11430074577603407,5.121468559164973,-3.2503482388518043
-10.958022277613306,18.09405780124019,-6.072176939015298,19.732037793915712,1.8084212053299173,-4.555704683852435,-0.28395670754005636,0.24951400037565943,3.143080113458694,-2.9217435331680774,-1.5473599684787005,-7.5186391979689295,-2.1895385470694952,-0.7555504336057123
-10.871989118906654,4.565015073126827,-3.938088421900223,-1.5511688199810727,-10.69344563403368,12.955133854563893,4.099769446358846,8.695530885134382,4.177471068451803,2.1500776153343444,-3.1798015385717515,1.1451936354303989,1.3471290209175986,-0.03961874913910904
-1.2985042990054572,15.159019385323036,-1.7073694972775428,-17.25341092960908,-18.38436118680934,-10.24127585287164,-13.352445959700622,-5.806686694298376,14.140195548673395,-1.270550299434214,0.2706365147503135,-3.5449438879693775,-2.814795524196943,-1.2096911628995646
-6.7726423364074035,13.149666976496773,-5.507784670589998,-8.730374152874708,-0.7882757841310892,-8.697616706551406,0.518014419596705,-3.823784293153421,-10.368205407050125,14.324108598258002,-4.808991754936832,3.8996840222835725,6.426674676208241,-2.7244984250406046
-7.2846041557447405,-3.4414942366108265,0.7510558298821546,-7.223840602577887,6.2921372635530535,-0.11097292960817949,-11.228542149765373,5.629409902312955,7.443014812648404,2.886691083458548,7.381994843979708,1.6154876391508382,7.902427892281912,0.9521814330457341
